,bin_death_index,pageid,ma,diff,diff_percent,diff_views,diff_percent_views
13829,32.0,20110751,4840.0,1601.0,0.49,1096.0,0.34
13830,33.0,20110751,4608.0,1369.0,0.42,807.0,0.25
13831,34.0,20110751,4610.0,1371.0,0.42,1758.0,0.54
13832,35.0,20110751,4869.0,1630.0,0.5,3337.0,1.03
13833,36.0,20110751,4906.0,1667.0,0.51,1639.0,0.51
13834,37.0,20110751,4812.0,1573.0,0.49,1028.0,0.32
13835,38.0,20110751,4721.0,1482.0,0.46,714.0,0.22
13836,39.0,20110751,4622.0,1383.0,0.43,398.0,0.12
13837,40.0,20110751,4597.0,1358.0,0.42,634.0,0.2
13838,41.0,20110751,4409.0,1170.0,0.36,443.0,0.14
13839,42.0,20110751,4075.0,836.0,0.26,1000.0,0.31
13840,43.0,20110751,3959.0,720.0,0.22,828.0,0.26
13841,44.0,20110751,3934.0,695.0,0.21,854.0,0.26
13842,45.0,20110751,3947.0,708.0,0.22,800.0,0.25
13843,46.0,20110751,3996.0,757.0,0.23,744.0,0.23
13844,47.0,20110751,3947.0,708.0,0.22,293.0,0.09
13845,48.0,20110751,4039.0,800.0,0.25,1082.0,0.33
13846,49.0,20110751,4041.0,802.0,0.25,1013.0,0.31
13847,50.0,20110751,4209.0,970.0,0.3,2009.0,0.62
13848,51.0,20110751,4146.0,907.0,0.28,408.0,0.13
13849,52.0,20110751,4099.0,860.0,0.27,471.0,0.15
13850,53.0,20110751,4000.0,761.0,0.23,56.0,0.02
13851,54.0,20110751,3983.0,744.0,0.23,173.0,0.05
13852,55.0,20110751,3935.0,696.0,0.21,745.0,0.23
13853,56.0,20110751,3985.0,746.0,0.23,1362.0,0.42
13854,57.0,20110751,3793.0,554.0,0.17,666.0,0.21
13855,58.0,20110751,3882.0,643.0,0.2,1029.0,0.32
13856,59.0,20110751,3861.0,622.0,0.19,327.0,0.1
13857,60.0,20110751,3868.0,629.0,0.19,106.0,0.03
13858,61.0,20110751,3884.0,645.0,0.2,281.0,0.09
13859,62.0,20110751,3977.0,738.0,0.23,1395.0,0.43
13860,63.0,20110751,3873.0,634.0,0.2,635.0,0.2
13861,64.0,20110751,3851.0,612.0,0.19,517.0,0.16
13862,65.0,20110751,3720.0,481.0,0.15,109.0,0.03
13863,66.0,20110751,3712.0,473.0,0.15,273.0,0.08
13864,67.0,20110751,3835.0,596.0,0.18,966.0,0.3
13865,68.0,20110751,3880.0,641.0,0.2,594.0,0.18
13866,69.0,20110751,3784.0,545.0,0.17,723.0,0.22
13867,70.0,20110751,3937.0,698.0,0.22,1709.0,0.53
13868,71.0,20110751,5267.0,2028.0,0.63,9824.0,3.03
13869,72.0,20110751,5984.0,2745.0,0.85,5131.0,1.58
13870,73.0,20110751,6423.0,3184.0,0.98,3345.0,1.03
13871,74.0,20110751,6705.0,3466.0,1.07,2940.0,0.91
13872,75.0,20110751,7021.0,3782.0,1.17,2808.0,0.87
13873,76.0,20110751,7309.0,4070.0,1.26,2734.0,0.84
13874,77.0,20110751,7487.0,4248.0,1.31,2959.0,0.91
13875,78.0,20110751,6449.0,3210.0,0.99,2554.0,0.79
13876,79.0,20110751,6036.0,2797.0,0.86,2241.0,0.69
13877,80.0,20110751,5727.0,2488.0,0.77,1180.0,0.36
13878,81.0,20110751,5472.0,2233.0,0.69,1155.0,0.36
13879,82.0,20110751,5162.0,1923.0,0.59,638.0,0.2
13880,83.0,20110751,4852.0,1613.0,0.5,567.0,0.18
13881,84.0,20110751,4873.0,1634.0,0.5,3104.0,0.96
13882,85.0,20110751,4723.0,1484.0,0.46,1509.0,0.47
13883,86.0,20110751,4514.0,1275.0,0.39,772.0,0.24
13884,87.0,20110751,4503.0,1264.0,0.39,1104.0,0.34
13885,88.0,20110751,4433.0,1194.0,0.37,669.0,0.21
13886,89.0,20110751,4402.0,1163.0,0.36,418.0,0.13
13887,90.0,20110751,4605.0,1366.0,0.42,1991.0,0.61
13888,91.0,20110751,4512.0,1273.0,0.39,2454.0,0.76
13889,92.0,20110751,4462.0,1223.0,0.38,1159.0,0.36
13890,93.0,20110751,4427.0,1188.0,0.37,523.0,0.16
13891,94.0,20110751,4345.0,1106.0,0.34,532.0,0.16
13892,95.0,20110751,4675.0,1436.0,0.44,2976.0,0.92
13893,96.0,20110751,4852.0,1613.0,0.5,1659.0,0.51
13894,97.0,20110751,4705.0,1466.0,0.45,960.0,0.3
13895,98.0,20110751,4493.0,1254.0,0.39,973.0,0.3
13896,99.0,20110751,4435.0,1196.0,0.37,755.0,0.23
13897,100.0,20110751,4375.0,1136.0,0.35,103.0,0.03
13898,101.0,20110751,4291.0,1052.0,0.32,-59.0,-0.02
13899,102.0,20110751,3873.0,634.0,0.2,53.0,0.02
13900,103.0,20110751,3759.0,520.0,0.16,858.0,0.26
13901,104.0,20110751,3697.0,458.0,0.14,528.0,0.16
13902,105.0,20110751,3648.0,409.0,0.13,629.0,0.19
13903,106.0,20110751,3615.0,376.0,0.12,525.0,0.16
13904,107.0,20110751,3657.0,418.0,0.13,394.0,0.12
13905,108.0,20110751,3659.0,420.0,0.13,-46.0,-0.01
13906,109.0,20110751,3765.0,526.0,0.16,796.0,0.25
13907,110.0,20110751,3955.0,716.0,0.22,2190.0,0.68
13908,111.0,20110751,4164.0,925.0,0.29,1987.0,0.61
13909,112.0,20110751,4313.0,1074.0,0.33,1678.0,0.52
13910,113.0,20110751,4546.0,1307.0,0.4,2156.0,0.67
13911,114.0,20110751,4587.0,1348.0,0.42,676.0,0.21
13912,115.0,20110751,4782.0,1543.0,0.48,1318.0,0.41
13913,116.0,20110751,4718.0,1479.0,0.46,350.0,0.11
13914,117.0,20110751,4434.0,1195.0,0.37,204.0,0.06
13915,118.0,20110751,4182.0,943.0,0.29,219.0,0.07
13916,119.0,20110751,4190.0,951.0,0.29,1736.0,0.54
13917,120.0,20110751,3976.0,737.0,0.23,662.0,0.2
13977,30.0,147367,18850.0,15682.0,4.95,7282.0,2.3
13978,31.0,147367,18790.0,15622.0,4.93,14386.0,4.54
13979,32.0,147367,17838.0,14670.0,4.63,13774.0,4.35
13980,33.0,147367,16782.0,13614.0,4.3,10085.0,3.18
13981,34.0,147367,15216.0,12048.0,3.8,7024.0,2.22
13982,35.0,147367,13556.0,10388.0,3.28,8121.0,2.56
13983,36.0,147367,12414.0,9246.0,2.92,4053.0,1.28
13984,37.0,147367,12185.0,9017.0,2.85,5680.0,1.79
13985,38.0,147367,10609.0,7441.0,2.35,3350.0,1.06
13986,39.0,147367,9441.0,6273.0,1.98,5600.0,1.77
13987,40.0,147367,8484.0,5316.0,1.68,3385.0,1.07
13988,41.0,147367,8535.0,5367.0,1.69,7382.0,2.33
13989,42.0,147367,8101.0,4933.0,1.56,5081.0,1.6
13990,43.0,147367,7820.0,4652.0,1.47,2086.0,0.66
13991,44.0,147367,7294.0,4126.0,1.3,2001.0,0.63
13992,45.0,147367,7827.0,4659.0,1.47,7078.0,2.23
13993,46.0,147367,7995.0,4827.0,1.52,6777.0,2.14
13994,47.0,147367,8666.0,5498.0,1.74,8085.0,2.55
13995,48.0,147367,9269.0,6101.0,1.93,11601.0,3.66
13996,49.0,147367,10294.0,7126.0,2.25,12257.0,3.87
13997,50.0,147367,10865.0,7697.0,2.43,6085.0,1.92
13998,51.0,147367,11251.0,8083.0,2.55,4702.0,1.48
13999,52.0,147367,10941.0,7773.0,2.45,4910.0,1.55
14000,53.0,147367,12370.0,9202.0,2.9,16777.0,5.3
14001,54.0,147367,11435.0,8267.0,2.61,1539.0,0.49
14002,55.0,147367,11307.0,8139.0,2.57,10707.0,3.38
14003,56.0,147367,9846.0,6678.0,2.11,2029.0,0.64
14004,57.0,147367,10359.0,7191.0,2.27,9676.0,3.05
14005,58.0,147367,9946.0,6778.0,2.14,1812.0,0.57
14006,59.0,147367,10877.0,7709.0,2.43,11424.0,3.61
14007,60.0,147367,8680.0,5512.0,1.74,1402.0,0.44
14008,61.0,147367,8598.0,5430.0,1.71,961.0,0.3
14009,62.0,147367,7962.0,4794.0,1.51,6256.0,1.97
14010,63.0,147367,7936.0,4768.0,1.51,1850.0,0.58
14011,64.0,147367,6708.0,3540.0,1.12,1079.0,0.34
14012,65.0,147367,7210.0,4042.0,1.28,5324.0,1.68
14013,66.0,147367,6180.0,3012.0,0.95,4213.0,1.33
14014,67.0,147367,6976.0,3808.0,1.2,6975.0,2.2
14015,68.0,147367,7936.0,4768.0,1.51,7680.0,2.42
14016,69.0,147367,7102.0,3934.0,1.24,420.0,0.13
14017,70.0,147367,6951.0,3783.0,1.19,793.0,0.25
14018,71.0,147367,7354.0,4186.0,1.32,3903.0,1.23
14019,72.0,147367,7190.0,4022.0,1.27,4172.0,1.32
14020,73.0,147367,6677.0,3509.0,1.11,625.0,0.2
14021,74.0,147367,6701.0,3533.0,1.12,7140.0,2.25
14022,75.0,147367,7846.0,4678.0,1.48,15693.0,4.95
14023,76.0,147367,8377.0,5209.0,1.64,4141.0,1.31
14024,77.0,147367,9388.0,6220.0,1.96,7872.0,2.48
14025,78.0,147367,10073.0,6905.0,2.18,8696.0,2.74
14026,79.0,147367,11762.0,8594.0,2.71,15993.0,5.05
14027,80.0,147367,12092.0,8924.0,2.82,2938.0,0.93
14028,81.0,147367,12204.0,9036.0,2.85,7922.0,2.5
14029,82.0,147367,10199.0,7031.0,2.22,1658.0,0.52
14030,83.0,147367,10020.0,6852.0,2.16,2886.0,0.91
14031,84.0,147367,11275.0,8107.0,2.56,16659.0,5.26
14032,85.0,147367,14662.0,11494.0,3.63,32407.0,10.23
14033,86.0,147367,12621.0,9453.0,2.98,1705.0,0.54
14034,87.0,147367,12270.0,9102.0,2.87,479.0,0.15
14035,88.0,147367,11390.0,8222.0,2.6,1763.0,0.56
14036,89.0,147367,11192.0,8024.0,2.53,271.0,0.09
14037,90.0,147367,10887.0,7719.0,2.44,752.0,0.24
14038,91.0,147367,8542.0,5374.0,1.7,241.0,0.08
14039,92.0,147367,3975.0,807.0,0.25,443.0,0.14
14040,93.0,147367,5032.0,1864.0,0.59,9104.0,2.87
14041,94.0,147367,5681.0,2513.0,0.79,5022.0,1.59
14042,95.0,147367,7920.0,4752.0,1.5,17435.0,5.5
14043,96.0,147367,7921.0,4753.0,1.5,275.0,0.09
14044,97.0,147367,9887.0,6719.0,2.12,14513.0,4.58
14045,98.0,147367,10303.0,7135.0,2.25,3159.0,1.0
14046,99.0,147367,10379.0,7211.0,2.28,969.0,0.31
14047,100.0,147367,10382.0,7214.0,2.28,9127.0,2.88
14048,101.0,147367,11881.0,8713.0,2.75,15517.0,4.9
14049,102.0,147367,9723.0,6555.0,2.07,2329.0,0.74
14050,103.0,147367,9734.0,6566.0,2.07,354.0,0.11
14051,104.0,147367,7713.0,4545.0,1.43,362.0,0.11
14052,105.0,147367,7349.0,4181.0,1.32,610.0,0.19
14053,106.0,147367,7298.0,4130.0,1.3,611.0,0.19
14054,107.0,147367,6179.0,3011.0,0.95,1296.0,0.41
14055,108.0,147367,4189.0,1021.0,0.32,1589.0,0.5
14056,109.0,147367,3929.0,761.0,0.24,510.0,0.16
14057,110.0,147367,3900.0,732.0,0.23,150.0,0.05
14058,111.0,147367,3864.0,696.0,0.22,106.0,0.03
14059,112.0,147367,3787.0,619.0,0.2,73.0,0.02
14060,113.0,147367,3729.0,561.0,0.18,206.0,0.07
14061,114.0,147367,3571.0,403.0,0.13,190.0,0.06
14062,115.0,147367,3362.0,194.0,0.06,123.0,0.04
14063,116.0,147367,3289.0,121.0,0.04,2.0,0.0
14064,117.0,147367,3403.0,235.0,0.07,949.0,0.3
14065,118.0,147367,3431.0,263.0,0.08,303.0,0.1
14066,119.0,147367,3470.0,302.0,0.1,346.0,0.11
14067,120.0,147367,3585.0,417.0,0.13,1008.0,0.32
14127,30.0,246185,95860.0,87012.0,9.83,240289.0,27.16
14128,31.0,246185,103152.0,94304.0,10.66,98141.0,11.09
14129,32.0,246185,105743.0,96895.0,10.95,62388.0,7.05
14130,33.0,246185,107692.0,98844.0,11.17,52534.0,5.94
14131,34.0,246185,107963.0,99115.0,11.2,36752.0,4.15
14132,35.0,246185,107336.0,98488.0,11.13,33209.0,3.75
14133,36.0,246185,88113.0,79265.0,8.96,31548.0,3.57
14134,37.0,246185,57422.0,48574.0,5.49,25448.0,2.88
14135,38.0,246185,46880.0,38032.0,4.3,24347.0,2.75
14136,39.0,246185,41302.0,32454.0,3.67,23342.0,2.64
14137,40.0,246185,36932.0,28084.0,3.17,21948.0,2.48
14138,41.0,246185,34972.0,26124.0,2.95,23032.0,2.6
14139,42.0,246185,33030.0,24182.0,2.73,19612.0,2.22
14140,43.0,246185,31772.0,22924.0,2.59,22741.0,2.57
14141,44.0,246185,31203.0,22355.0,2.53,21469.0,2.43
14142,45.0,246185,30256.0,21408.0,2.42,17715.0,2.0
14143,46.0,246185,29425.0,20577.0,2.33,17526.0,1.98
14144,47.0,246185,28559.0,19711.0,2.23,15882.0,1.79
14145,48.0,246185,27340.0,18492.0,2.09,14501.0,1.64
14146,49.0,246185,26570.0,17722.0,2.0,14225.0,1.61
14147,50.0,246185,25272.0,16424.0,1.86,13653.0,1.54
14148,51.0,246185,24559.0,15711.0,1.78,16481.0,1.86
14149,52.0,246185,23837.0,14989.0,1.69,12661.0,1.43
14150,53.0,246185,23426.0,14578.0,1.65,14643.0,1.65
14151,54.0,246185,23034.0,14186.0,1.6,13143.0,1.49
14152,55.0,246185,22696.0,13848.0,1.57,12133.0,1.37
14153,56.0,246185,22362.0,13514.0,1.53,11885.0,1.34
14154,57.0,246185,22234.0,13386.0,1.51,12758.0,1.44
14155,58.0,246185,21469.0,12621.0,1.43,11128.0,1.26
14156,59.0,246185,21159.0,12311.0,1.39,10488.0,1.19
14157,60.0,246185,20593.0,11745.0,1.33,10686.0,1.21
14158,61.0,246185,20367.0,11519.0,1.3,11559.0,1.31
14159,62.0,246185,20108.0,11260.0,1.27,10318.0,1.17
14160,63.0,246185,19785.0,10937.0,1.24,9625.0,1.09
14161,64.0,246185,19493.0,10645.0,1.2,10714.0,1.21
14162,65.0,246185,19613.0,10765.0,1.22,11971.0,1.35
14163,66.0,246185,19707.0,10859.0,1.23,11146.0,1.26
14164,67.0,246185,19790.0,10942.0,1.24,11266.0,1.27
14165,68.0,246185,19727.0,10879.0,1.23,11113.0,1.26
14166,69.0,246185,22040.0,13192.0,1.49,26512.0,3.0
14167,70.0,246185,24651.0,15803.0,1.79,27904.0,3.15
14168,71.0,246185,25042.0,16194.0,1.83,13451.0,1.52
14169,72.0,246185,24691.0,15843.0,1.79,9511.0,1.07
14170,73.0,246185,24528.0,15680.0,1.77,10006.0,1.13
14171,74.0,246185,24199.0,15351.0,1.73,8962.0,1.01
14172,75.0,246185,23796.0,14948.0,1.69,8291.0,0.94
14173,76.0,246185,21240.0,12392.0,1.4,8621.0,0.97
14174,77.0,246185,18512.0,9664.0,1.09,8808.0,1.0
14175,78.0,246185,18478.0,9630.0,1.09,13215.0,1.49
14176,79.0,246185,18857.0,10009.0,1.13,12163.0,1.37
14177,80.0,246185,18966.0,10118.0,1.14,10771.0,1.22
14178,81.0,246185,19800.0,10952.0,1.24,14795.0,1.67
14179,82.0,246185,19946.0,11098.0,1.25,9315.0,1.05
14180,83.0,246185,20794.0,11946.0,1.35,14555.0,1.65
14181,84.0,246185,21768.0,12920.0,1.46,15628.0,1.77
14182,85.0,246185,23682.0,14834.0,1.68,26612.0,3.01
14183,86.0,246185,24950.0,16102.0,1.82,21042.0,2.38
14184,87.0,246185,25834.0,16986.0,1.92,16961.0,1.92
14185,88.0,246185,26093.0,17245.0,1.95,16605.0,1.88
14186,89.0,246185,26487.0,17639.0,1.99,12070.0,1.36
14187,90.0,246185,26080.0,17232.0,1.95,11707.0,1.32
14188,91.0,246185,25391.0,16543.0,1.87,10804.0,1.22
14189,92.0,246185,25129.0,16281.0,1.84,24783.0,2.8
14190,93.0,246185,24992.0,16144.0,1.82,20078.0,2.27
14191,94.0,246185,25316.0,16468.0,1.86,19232.0,2.17
14192,95.0,246185,25823.0,16975.0,1.92,20154.0,2.28
14193,96.0,246185,27414.0,18566.0,2.1,23210.0,2.62
14194,97.0,246185,28465.0,19617.0,2.22,19058.0,2.15
14195,98.0,246185,30157.0,21309.0,2.41,22648.0,2.56
14196,99.0,246185,34693.0,25845.0,2.92,56536.0,6.39
14197,100.0,246185,37098.0,28250.0,3.19,36917.0,4.17
14198,101.0,246185,38882.0,30034.0,3.39,31717.0,3.58
14199,102.0,246185,39605.0,30757.0,3.48,25215.0,2.85
14200,103.0,246185,39060.0,30212.0,3.41,19393.0,2.19
14201,104.0,246185,39008.0,30160.0,3.41,18695.0,2.11
14202,105.0,246185,38380.0,29532.0,3.34,18252.0,2.06
14203,106.0,246185,33909.0,25061.0,2.83,25244.0,2.85
14204,107.0,246185,32118.0,23270.0,2.63,24380.0,2.76
14205,108.0,246185,30943.0,22095.0,2.5,23489.0,2.65
14206,109.0,246185,30378.0,21530.0,2.43,21262.0,2.4
14207,110.0,246185,30638.0,21790.0,2.46,21209.0,2.4
14208,111.0,246185,31445.0,22597.0,2.55,24349.0,2.75
14209,112.0,246185,32502.0,23654.0,2.67,25651.0,2.9
14210,113.0,246185,34866.0,26018.0,2.94,41788.0,4.72
14211,114.0,246185,36938.0,28090.0,3.17,38884.0,4.39
14212,115.0,246185,38404.0,29556.0,3.34,33749.0,3.81
14213,116.0,246185,39871.0,31023.0,3.51,31537.0,3.56
14214,117.0,246185,40987.0,32139.0,3.63,29018.0,3.28
14215,118.0,246185,41290.0,32442.0,3.67,26473.0,2.99
14216,119.0,246185,41483.0,32635.0,3.69,26998.0,3.05
14217,120.0,246185,39431.0,30583.0,3.46,27427.0,3.1
14277,30.0,51294639,6063.0,4234.0,2.31,4509.0,2.47
14278,31.0,51294639,6252.0,4423.0,2.42,4983.0,2.72
14279,32.0,51294639,5962.0,4133.0,2.26,3756.0,2.05
14280,33.0,51294639,5942.0,4113.0,2.25,4312.0,2.36
14281,34.0,51294639,5808.0,3979.0,2.18,3221.0,1.76
14282,35.0,51294639,5686.0,3857.0,2.11,2914.0,1.59
14283,36.0,51294639,5554.0,3725.0,2.04,2385.0,1.3
14284,37.0,51294639,5198.0,3369.0,1.84,2018.0,1.1
14285,38.0,51294639,4730.0,2901.0,1.59,1705.0,0.93
14286,39.0,51294639,4440.0,2611.0,1.43,1727.0,0.94
14287,40.0,51294639,4045.0,2216.0,1.21,1547.0,0.85
14288,41.0,51294639,3803.0,1974.0,1.08,1523.0,0.83
14289,42.0,51294639,3692.0,1863.0,1.02,2139.0,1.17
14290,43.0,51294639,3580.0,1751.0,0.96,1604.0,0.88
14291,44.0,51294639,3455.0,1626.0,0.89,1140.0,0.62
14292,45.0,51294639,3345.0,1516.0,0.83,937.0,0.51
14293,46.0,51294639,3239.0,1410.0,0.77,980.0,0.54
14294,47.0,51294639,3175.0,1346.0,0.74,1099.0,0.6
14295,48.0,51294639,3097.0,1268.0,0.69,979.0,0.54
14296,49.0,51294639,2920.0,1091.0,0.6,898.0,0.49
14297,50.0,51294639,2814.0,985.0,0.54,866.0,0.47
14298,51.0,51294639,2805.0,976.0,0.53,1076.0,0.59
14299,52.0,51294639,2991.0,1162.0,0.64,2242.0,1.23
14300,53.0,51294639,3461.0,1632.0,0.89,4264.0,2.33
14301,54.0,51294639,4098.0,2269.0,1.24,5561.0,3.04
14302,55.0,51294639,4370.0,2541.0,1.39,2886.0,1.58
14303,56.0,51294639,4693.0,2864.0,1.57,3154.0,1.72
14304,57.0,51294639,5145.0,3316.0,1.81,4035.0,2.21
14305,58.0,51294639,5400.0,3571.0,1.95,2858.0,1.56
14306,59.0,51294639,5384.0,3555.0,1.94,2131.0,1.17
14307,60.0,51294639,5034.0,3205.0,1.75,1815.0,0.99
14308,61.0,51294639,4448.0,2619.0,1.43,1456.0,0.8
14309,62.0,51294639,4211.0,2382.0,1.3,1229.0,0.67
14310,63.0,51294639,3881.0,2052.0,1.12,843.0,0.46
14311,64.0,51294639,3481.0,1652.0,0.9,1236.0,0.68
14312,65.0,51294639,3410.0,1581.0,0.86,2363.0,1.29
14313,66.0,51294639,3463.0,1634.0,0.89,2497.0,1.37
14314,67.0,51294639,3427.0,1598.0,0.87,1566.0,0.86
14315,68.0,51294639,3390.0,1561.0,0.85,1195.0,0.65
14316,69.0,51294639,3375.0,1546.0,0.85,1124.0,0.61
14317,70.0,51294639,3812.0,1983.0,1.08,3902.0,2.13
14318,71.0,51294639,3891.0,2062.0,1.13,1787.0,0.98
14319,72.0,51294639,3783.0,1954.0,1.07,1610.0,0.88
14320,73.0,51294639,3699.0,1870.0,1.02,1909.0,1.04
14321,74.0,51294639,4025.0,2196.0,1.2,3851.0,2.11
14322,75.0,51294639,4272.0,2443.0,1.34,2919.0,1.6
14323,76.0,51294639,4411.0,2582.0,1.41,2096.0,1.15
14324,77.0,51294639,4018.0,2189.0,1.2,1153.0,0.63
14325,78.0,51294639,3910.0,2081.0,1.14,1034.0,0.57
14326,79.0,51294639,3939.0,2110.0,1.15,1814.0,0.99
14327,80.0,51294639,3981.0,2152.0,1.18,2200.0,1.2
14328,81.0,51294639,3622.0,1793.0,0.98,1335.0,0.73
14329,82.0,51294639,3386.0,1557.0,0.85,1269.0,0.69
14330,83.0,51294639,3255.0,1426.0,0.78,1182.0,0.65
14331,84.0,51294639,3248.0,1419.0,0.78,1099.0,0.6
14332,85.0,51294639,3273.0,1444.0,0.79,1214.0,0.66
14333,86.0,51294639,3177.0,1348.0,0.74,1143.0,0.62
14334,87.0,51294639,3312.0,1483.0,0.81,3143.0,1.72
14335,88.0,51294639,3435.0,1606.0,0.88,2192.0,1.2
14336,89.0,51294639,3413.0,1584.0,0.87,1118.0,0.61
14337,90.0,51294639,3359.0,1530.0,0.84,805.0,0.44
14338,91.0,51294639,3317.0,1488.0,0.81,802.0,0.44
14339,92.0,51294639,3313.0,1484.0,0.81,1190.0,0.65
14340,93.0,51294639,3734.0,1905.0,1.04,4087.0,2.23
14341,94.0,51294639,3747.0,1918.0,1.05,3236.0,1.77
14342,95.0,51294639,3762.0,1933.0,1.06,2298.0,1.26
14343,96.0,51294639,3862.0,2033.0,1.11,1815.0,0.99
14344,97.0,51294639,3919.0,2090.0,1.14,1207.0,0.66
14345,98.0,51294639,3955.0,2126.0,1.16,1051.0,0.57
14346,99.0,51294639,3922.0,2093.0,1.14,962.0,0.53
14347,100.0,51294639,3504.0,1675.0,0.92,1156.0,0.63
14348,101.0,51294639,3171.0,1342.0,0.73,908.0,0.5
14349,102.0,51294639,2999.0,1170.0,0.64,1096.0,0.6
14350,103.0,51294639,3070.0,1241.0,0.68,2308.0,1.26
14351,104.0,51294639,3164.0,1335.0,0.73,1868.0,1.02
14352,105.0,51294639,3236.0,1407.0,0.77,1552.0,0.85
14353,106.0,51294639,3419.0,1590.0,0.87,2243.0,1.23
14354,107.0,51294639,3533.0,1704.0,0.93,1955.0,1.07
14355,108.0,51294639,3659.0,1830.0,1.0,1794.0,0.98
14356,109.0,51294639,3720.0,1891.0,1.03,1519.0,0.83
14357,110.0,51294639,3646.0,1817.0,0.99,1794.0,0.98
14358,111.0,51294639,3599.0,1770.0,0.97,1536.0,0.84
14359,112.0,51294639,3599.0,1770.0,0.97,1555.0,0.85
14360,113.0,51294639,3555.0,1726.0,0.94,1934.0,1.06
14361,114.0,51294639,3639.0,1810.0,0.99,2538.0,1.39
14362,115.0,51294639,3884.0,2055.0,1.12,3514.0,1.92
14363,116.0,51294639,4085.0,2256.0,1.23,2924.0,1.6
14364,117.0,51294639,4134.0,2305.0,1.26,2136.0,1.17
14365,118.0,51294639,4153.0,2324.0,1.27,1672.0,0.91
14366,119.0,51294639,4168.0,2339.0,1.28,1656.0,0.91
14367,120.0,51294639,4093.0,2264.0,1.24,1410.0,0.77
14427,30.0,400306,5710.0,2655.0,0.87,1361.0,0.45
14428,31.0,400306,5505.0,2450.0,0.8,877.0,0.29
14429,32.0,400306,5430.0,2375.0,0.78,826.0,0.27
14430,33.0,400306,5371.0,2316.0,0.76,624.0,0.2
14431,34.0,400306,4749.0,1694.0,0.55,793.0,0.26
14432,35.0,400306,4124.0,1069.0,0.35,766.0,0.25
14433,36.0,400306,3856.0,801.0,0.26,365.0,0.12
14434,37.0,400306,3688.0,633.0,0.21,185.0,0.06
14435,38.0,400306,3614.0,559.0,0.18,356.0,0.12
14436,39.0,400306,3586.0,531.0,0.17,628.0,0.21
14437,40.0,400306,3435.0,380.0,0.12,-431.0,-0.14
14438,41.0,400306,3247.0,192.0,0.06,-522.0,-0.17
14439,42.0,400306,3094.0,39.0,0.01,-304.0,-0.1
14440,43.0,400306,2989.0,-66.0,-0.02,-371.0,-0.12
14441,44.0,400306,2931.0,-124.0,-0.04,-218.0,-0.07
14442,45.0,400306,2886.0,-169.0,-0.06,37.0,0.01
14443,46.0,400306,2739.0,-316.0,-0.1,-403.0,-0.13
14444,47.0,400306,2996.0,-59.0,-0.02,1372.0,0.45
14445,48.0,400306,3087.0,32.0,0.01,111.0,0.04
14446,49.0,400306,3094.0,39.0,0.01,-249.0,-0.08
14447,50.0,400306,3075.0,20.0,0.01,-509.0,-0.17
14448,51.0,400306,3038.0,-17.0,-0.01,-478.0,-0.16
14449,52.0,400306,2995.0,-60.0,-0.02,-260.0,-0.09
14450,53.0,400306,3181.0,126.0,0.04,899.0,0.29
14451,54.0,400306,2971.0,-84.0,-0.03,-101.0,-0.03
14452,55.0,400306,2976.0,-79.0,-0.03,146.0,0.05
14453,56.0,400306,3865.0,810.0,0.27,5977.0,1.96
14454,57.0,400306,4432.0,1377.0,0.45,3458.0,1.13
14455,58.0,400306,4641.0,1586.0,0.52,988.0,0.32
14456,59.0,400306,4730.0,1675.0,0.55,360.0,0.12
14457,60.0,400306,4620.0,1565.0,0.51,132.0,0.04
14458,61.0,400306,4560.0,1505.0,0.49,-526.0,-0.17
14459,62.0,400306,4489.0,1434.0,0.47,-346.0,-0.11
14460,63.0,400306,3549.0,494.0,0.16,-607.0,-0.2
14461,64.0,400306,2997.0,-58.0,-0.02,-404.0,-0.13
14462,65.0,400306,2787.0,-268.0,-0.09,-480.0,-0.16
14463,66.0,400306,2670.0,-385.0,-0.13,-460.0,-0.15
14464,67.0,400306,2570.0,-485.0,-0.16,-569.0,-0.19
14465,68.0,400306,2502.0,-553.0,-0.18,-999.0,-0.33
14466,69.0,400306,2424.0,-631.0,-0.21,-896.0,-0.29
14467,70.0,400306,2477.0,-578.0,-0.19,-232.0,-0.08
14468,71.0,400306,2490.0,-565.0,-0.18,-313.0,-0.1
14469,72.0,400306,2488.0,-567.0,-0.19,-500.0,-0.16
14470,73.0,400306,2449.0,-606.0,-0.2,-733.0,-0.24
14471,74.0,400306,2466.0,-589.0,-0.19,-446.0,-0.15
14472,75.0,400306,2453.0,-602.0,-0.2,-1094.0,-0.36
14473,76.0,400306,2446.0,-609.0,-0.2,-943.0,-0.31
14474,77.0,400306,2374.0,-681.0,-0.22,-732.0,-0.24
14475,78.0,400306,2312.0,-743.0,-0.24,-747.0,-0.24
14476,79.0,400306,2274.0,-781.0,-0.26,-766.0,-0.25
14477,80.0,400306,2308.0,-747.0,-0.24,-496.0,-0.16
14478,81.0,400306,2326.0,-729.0,-0.24,-322.0,-0.11
14479,82.0,400306,2388.0,-667.0,-0.22,-663.0,-0.22
14480,83.0,400306,2453.0,-602.0,-0.2,-485.0,-0.16
14481,84.0,400306,2468.0,-587.0,-0.19,-630.0,-0.21
14482,85.0,400306,2457.0,-598.0,-0.2,-819.0,-0.27
14483,86.0,400306,2478.0,-577.0,-0.19,-623.0,-0.2
14484,87.0,400306,2469.0,-586.0,-0.19,-556.0,-0.18
